"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
0.92876,3,1.3632,9.8517,16.202,1.634,0.094728,0.017271,"0.014 inch"
0.84422,3.1311,1.3469,8.6461,14.899,1.5854,0.11973,0.021997,"0.014 inch"
1.0233,2.932,1.2861,8.9476,13.408,1.2508,0.095985,0.03277,"0.014 inch"
0.97911,3.2557,1.4671,12.414,21.889,1.9265,0.13195,0.023069,"0.014 inch"
0.95104,2.9958,1.2472,7.2007,13.521,1.0052,0.069374,0.022453,"0.014 inch"
0.83248,2.8835,1.5239,10.894,20.097,2.0016,0.13268,0.019096,"0.014 inch"
1.0673,3.3284,1.3875,10.075,16.087,1.4846,0.10449,0.025204,"0.014 inch"
13.567,3.5465,4.2513,134.72,132.04,1.0131,0.28018,0.072312,"0.021 inch"
14.786,3.0779,3.9155,126.42,117.99,0.65893,0.2345,0.093131,"0.021 inch"
14.4,3.1744,4.166,139.42,136.01,0.91681,0.41452,0.14522,"0.021 inch"
15.317,3.5558,4.1148,130.67,124.26,0.83003,0.26964,0.078971,"0.021 inch"
14.166,3.2555,3.3728,119.24,110.88,0.74749,0.29882,0.098427,"0.021 inch"
14.927,3.2018,4.2377,138.44,137.65,0.80098,0.34064,0.11295,"0.021 inch"
13.226,2.9613,3.6021,109.31,99.464,0.81717,0.26943,0.096286,"0.021 inch"
15.52,3.2504,4.392,143.5,141.67,0.80799,0.35023,0.096685,"0.021 inch"
13.386,2.863,2.8005,120.31,112.85,0.92606,0.21977,0.06162,"0.021 inch"
15.034,3.5261,4.2095,130.46,122.51,0.75632,0.28176,0.078041,"0.021 inch"
13.34,2.9804,3.5688,131.23,123.06,0.93286,0.20939,0.061392,"0.021 inch"
15.087,3.1678,3.9751,134.99,127.47,0.66527,0.31173,0.10626,"0.021 inch"
12.427,2.8921,3.6477,106.43,99.176,0.86341,0.33447,0.10005,"0.021 inch"
15.352,3.2593,3.4549,122.23,121.54,0.80761,0.38508,0.16161,"0.021 inch"
13.771,3.188,4.0228,127.42,124.28,0.89541,0.29799,0.077238,"0.021 inch"
13.368,2.9742,3.0025,109.18,104.8,0.748,0.27786,0.10977,"0.021 inch"
14.003,3.051,3.9863,131.48,127.67,0.7347,0.24793,0.087703,"0.021 inch"
12.737,3.051,3.1126,122.34,108.35,0.74794,0.3162,0.11114,"0.021 inch"
14.269,3.0084,4.0108,133.28,131.65,0.74966,0.27943,0.075229,"0.021 inch"
12.829,3.0661,3.2039,124.16,112.05,0.72023,0.26541,0.0813,"0.021 inch"
16.66,3.3158,4.1456,127.92,123.07,0.88682,0.25702,0.063508,"0.021 inch"
13.258,3.0404,3.8704,130.33,124.19,0.80755,0.29192,0.1018,"0.021 inch"
14.219,3.0072,3.3699,110.07,109.31,0.59609,0.21936,0.060918,"0.021 inch"
13.656,3.1916,3.5165,148.7,134.56,0.88459,0.36402,0.13284,"0.021 inch"
13.004,2.9612,3.4016,102.44,99.47,0.73253,0.26395,0.073811,"0.021 inch"
14.871,3.0549,4.1538,151.09,147.28,0.92312,0.30147,0.097465,"0.021 inch"
12.834,3.127,3.4234,105.1,101.45,0.79924,0.33409,0.10404,"0.021 inch"
14.57,2.9701,3.9878,155.08,146.8,0.85818,0.34413,0.10682,"0.021 inch"
13.148,3.3457,3.4147,102.85,98.11,0.5951,0.23771,0.067053,"0.021 inch"
15.236,3.1204,4.2931,152.94,142.53,0.76264,0.33198,0.1546,"0.021 inch"
13.739,3.1849,3.7538,116.69,113.42,0.97782,0.26774,0.078063,"0.021 inch"
15.119,3.0353,4.169,128.73,127.31,0.82941,0.22472,0.069469,"0.021 inch"
14.464,3.371,4.2028,137.66,133.07,0.87135,0.3041,0.13378,"0.021 inch"
13.422,2.9715,3.5172,114.23,110.21,0.78074,0.21912,0.068382,"0.021 inch"
16.263,3.1419,4.1505,138.98,134.78,0.80561,0.39019,0.1492,"0.021 inch"
12.574,3.1699,3.4335,124.01,118.39,0.90331,0.22153,0.071717,"0.021 inch"
16.051,3.4515,4.3128,150.38,142.51,0.83969,0.34685,0.137,"0.021 inch"
12.939,3.0814,3.1624,131.83,120.54,0.80153,0.21321,0.064442,"0.021 inch"
16.708,3.625,4.8436,139.04,134.06,0.86302,0.46505,0.17133,"0.021 inch"
13.851,2.8653,3.2109,126.15,117.33,0.70345,0.17825,0.073149,"0.021 inch"
16.181,3.7019,4.4323,171.52,159.3,0.83931,0.37383,0.09531,"0.021 inch"
14.38,3.1938,3.5757,139.45,134.24,1.0162,0.23903,0.11167,"0.021 inch"
15.028,3.1421,3.6134,127.46,117.44,0.69082,0.31662,0.077879,"0.021 inch"
14.164,2.8221,4.058,159.44,151.52,0.88054,0.32592,0.15352,"0.021 inch"
15.349,3.5832,4.2203,130.84,117.92,0.69897,0.31509,0.096929,"0.021 inch"
14.138,3.2083,3.7695,160.5,162.11,0.91377,0.2945,0.12066,"0.021 inch"
14.604,3.4699,3.9886,137.85,123.2,0.6298,0.28548,0.076483,"0.021 inch"
15.633,2.8756,3.738,144.23,138.86,0.8371,0.28045,0.10328,"0.021 inch"
13.421,3.4933,4.7051,158.12,144.95,1.1903,0.38649,0.18363,"0.021 inch"
15.364,3.534,4.1392,120.81,120.15,1.2744,0.41761,0.21823,"0.021 inch"
13.292,3.176,4.3168,143.16,138.37,0.77966,0.29358,0.093085,"0.021 inch"
13.969,3.0204,3.5264,139.95,131.99,0.79697,0.26102,0.082358,"0.021 inch"
15.599,3.4144,4.0628,176.22,168.16,0.95853,0.36281,0.13617,"0.021 inch"
13.263,3.36,3.0961,101.28,100.49,0.69221,0.23832,0.059401,"0.021 inch"
14.885,3.1541,3.7912,157.29,153.53,0.94137,0.40722,0.15535,"0.021 inch"
13.876,3.1129,3.0238,118.02,109.45,0.9046,0.40066,0.15407,"0.021 inch"
13.433,2.7938,4.6749,167.34,164.67,0.94768,0.32154,0.10701,"0.021 inch"
15.015,3.3628,3.651,120.35,114.71,0.91464,0.3009,0.062875,"0.021 inch"
12.603,2.9441,3.8335,154.15,152.33,0.7478,0.29227,0.087038,"0.021 inch"
15.332,3.5493,4.9707,132.27,124.89,1.6395,0.40839,0.15377,"0.021 inch"
12.133,3.3818,5.2734,127.76,122.24,1.1066,0.34364,0.10746,"0.021 inch"
14.355,2.7383,3.5659,145.98,142.76,1.0848,0.45084,0.12906,"0.021 inch"
11.637,3.086,3.7156,106.92,105.68,0.81189,0.30297,0.066774,"0.021 inch"
14.907,3.4772,3.8009,139.08,132.97,0.77836,0.36528,0.083592,"0.021 inch"
12.064,2.9972,3.2638,120.03,114.56,0.81985,0.25982,0.062501,"0.021 inch"
15.025,3.2076,3.9215,125.79,126.02,0.77144,0.27718,0.070783,"0.021 inch"
12.96,3.2899,3.4031,99.284,94.957,0.67644,0.26274,0.08447,"0.021 inch"
14.813,3.269,4.0853,141.5,136.19,0.80073,0.31975,0.092778,"0.021 inch"
13.866,3.2999,4.0479,136.27,131.94,0.92623,0.31146,0.098698,"0.021 inch"
14.207,3.2354,3.6241,123.85,118.7,0.87532,0.34613,0.11213,"0.021 inch"
13.691,3.1635,4.1671,130.06,130.17,0.88258,0.28154,0.11166,"0.021 inch"
14.509,3.1953,3.3949,124.37,113.89,0.82055,0.33345,0.11175,"0.021 inch"
12.994,3.2855,3.9958,146.81,140.43,0.78979,0.31272,0.093821,"0.021 inch"
15.724,3.3967,3.8794,112.83,104.76,0.73316,0.32068,0.053985,"0.021 inch"
12.954,2.8166,3.816,127.35,129.47,0.87562,0.3256,0.0811,"0.021 inch"
14.435,3.4088,4.3191,143.51,137.02,1.9265,0.83525,0.41971,"0.021 inch"
13.835,2.9338,3.9672,106.77,106.31,1.6811,0.7387,0.48362,"0.021 inch"
14.936,3.3634,4.2071,154.27,147.26,0.85475,0.37419,0.1131,"0.021 inch"
13.264,2.956,3.4311,128.17,123.05,0.7731,0.29161,0.093572,"0.021 inch"
15.674,3.2737,4.3409,171.33,162.85,0.89948,0.34231,0.11887,"0.021 inch"
12.711,3.0842,3.2841,105.59,103.43,1.0614,0.37732,0.16208,"0.021 inch"
16.238,3.5361,4.4231,163.97,156.09,0.81643,0.32782,0.11906,"0.021 inch"
13.572,2.7514,3.4822,109,105.3,0.61088,0.2345,0.063593,"0.021 inch"
15.748,3.2959,4.777,160.67,157.54,0.72554,0.33242,0.11932,"0.021 inch"
14.589,3.3345,4.08,134.67,125.36,0.79933,0.34224,0.12745,"0.021 inch"
14.216,3.3803,4.3395,153.91,151.8,0.75822,0.32778,0.10682,"0.021 inch"
15.211,3.6108,4.5664,154.74,143.9,2.2695,1.1847,0.74302,"0.021 inch"
14.516,3.1587,3.7751,129.43,125.74,1.946,0.788,0.6038,"0.021 inch"
16.355,3.1972,4.2658,156.04,144.61,0.9697,0.39598,0.12349,"0.021 inch"
13.897,3.4147,3.4666,124.95,118.82,0.88937,0.25721,0.052688,"0.021 inch"
15.815,3.4207,4.8257,167.32,158.27,0.81285,0.41589,0.1244,"0.021 inch"
13.512,2.9854,3.4604,106.99,103.31,1.1863,0.45422,0.21442,"0.021 inch"
16,3.5891,5.2489,132.89,131.01,0.95467,0.41631,0.19191,"0.021 inch"
12.682,3.154,3.3031,120.08,117.45,0.93417,0.24397,0.05918,"0.021 inch"
18.245,3.9832,4.9752,151.92,143.23,0.89928,0.40143,0.10241,"0.021 inch"
12.648,2.9816,3.7107,151.39,145.63,0.86796,0.31519,0.10824,"0.021 inch"
15.349,3.2138,3.8932,124.75,116.63,0.87058,0.33367,0.11668,"0.021 inch"
13.042,3.1829,4.0725,143.16,146.84,0.83113,0.29032,0.081592,"0.021 inch"
14.985,3.1117,3.4718,113.52,104.4,0.78917,0.25014,0.063289,"0.021 inch"
13.773,3.4072,4.336,151.01,151.82,0.81656,0.28896,0.074628,"0.021 inch"
15.386,3.6168,3.9414,113.96,104.46,0.74743,0.26958,0.05918,"0.021 inch"
13.244,3.0523,4.0474,146.22,143.3,0.94434,0.30233,0.06375,"0.021 inch"
14.124,3.4857,3.622,118.18,111.15,0.68224,0.2665,0.10103,"0.021 inch"
14.035,3.1431,3.8932,143.56,139.78,1.3006,0.45333,0.2106,"0.021 inch"
12.791,3.2351,3.9539,127.42,126.74,0.77985,0.23688,0.067792,"0.021 inch"
14.769,2.9517,3.3452,125.17,119.6,0.76569,0.26513,0.069751,"0.021 inch"
11.583,3.2166,4.1981,131.79,132.91,0.93145,0.31341,0.090692,"0.021 inch"
13.717,3.201,3.5746,115.41,113.24,0.84199,0.23674,0.077144,"0.021 inch"
13.524,3.3986,4.6829,133.78,134.32,0.9125,0.29426,0.082429,"0.021 inch"
12.891,2.8085,3.1765,117.61,111.65,0.70437,0.22611,0.056451,"0.021 inch"
13.949,3.1481,4.1079,142.24,140.92,0.82283,0.26741,0.079737,"0.021 inch"
12.456,2.8311,3.0614,116.27,108.77,0.80232,0.24122,0.087777,"0.021 inch"
14.233,3.4612,3.9699,110.34,114.16,0.70391,0.27717,0.073631,"0.021 inch"
12.247,3.4823,4.2874,113.76,105.55,1.2005,0.2999,0.090698,"0.021 inch"
13.839,3.1862,4.7877,128.74,123.48,1.1601,0.4588,0.10701,"0.021 inch"
13.144,2.8837,3.621,160.35,151.92,0.88274,0.31283,0.11051,"0.021 inch"
12.577,3.0319,3.1985,119.19,110.87,0.7609,0.24707,0.064901,"0.021 inch"
14.049,3.4447,4.2452,134.54,132.14,0.80693,0.33487,0.075288,"0.021 inch"
13.278,3.0494,3.5114,118.03,111.27,1.0786,0.41983,0.16326,"0.021 inch"
7.8872,1.9064,2.0239,93.911,78.508,0.79579,0.16041,0.055996,"0.021 inch"
7.7589,1.7586,2.165,103.37,84.421,0.76455,0.20577,0.056419,"0.021 inch"
8.1242,2.0579,2.3471,103.88,86.428,0.85418,0.25364,0.085987,"0.021 inch"
8.4692,2.1716,2.3896,115.8,95.807,0.75165,0.24127,0.07704,"0.021 inch"
6.7342,2.0246,2.5161,106.16,86.375,0.78192,0.27601,0.07156,"0.021 inch"
6.2723,1.5782,2.4295,104.03,82.821,0.86495,0.29915,0.1069,"0.021 inch"
5.7257,1.6706,2.1816,108.5,90.561,0.79638,0.17193,0.03451,"0.021 inch"
5.7396,1.6587,2.212,93.246,73.741,0.62717,0.16753,0.040415,"0.021 inch"
6.763,2.0643,2.2158,111.44,94.433,0.77207,0.28145,0.046723,"0.021 inch"
7.0638,1.8606,2.1028,106.12,82.12,0.72949,0.19066,0.042661,"0.021 inch"
6.8231,1.9937,2.219,108.04,88.558,0.7746,0.27603,0.090294,"0.021 inch"
7.9353,2.0834,2.2608,94.955,74.719,0.63509,0.1666,0.034657,"0.021 inch"
6.6927,2.0745,2.5223,90.812,76.965,0.78604,0.36939,0.16405,"0.021 inch"
7.4566,1.9139,2.7905,105.33,86.849,0.86831,0.22805,0.084997,"0.021 inch"
7.5581,2.0137,2.3368,114.96,96.448,0.75332,0.21275,0.044689,"0.021 inch"
7.3995,1.9678,2.3578,91.296,78.214,0.67596,0.17456,0.033421,"0.021 inch"
7.8541,2.0879,2.4425,108.32,89.897,0.79981,0.2711,0.064405,"0.021 inch"
6.7882,1.9536,2.2486,105.2,84.904,0.80693,0.21828,0.050091,"0.021 inch"
6.6242,1.8954,2.4651,88.045,73.52,0.57626,0.233,0.048437,"0.021 inch"
6.5816,1.6087,1.8013,96.793,80.375,0.78922,0.14655,0.022615,"0.021 inch"
7.9728,2.0504,2.3796,88.197,75.149,0.78271,0.21085,0.056023,"0.021 inch"
6.3941,1.9282,2.1821,94.847,76.991,0.83362,0.29359,0.083187,"0.021 inch"
9.8007,2.0141,2.6926,112.78,90.679,0.58082,0.20442,0.056099,"0.021 inch"
7.2064,2.7278,2.8277,113.32,93.335,1.0427,0.32073,0.067588,"0.021 inch"
8.0915,2.5108,3.2207,90.981,74.9,1.1062,0.35768,0.082767,"0.021 inch"
6.8367,2.0921,2.5711,110.3,93.002,0.81267,0.27943,0.049315,"0.021 inch"
6.4064,1.8181,2.0895,80.661,67.409,0.69217,0.20259,0.039276,"0.021 inch"
6.0972,1.6944,2.2069,112.99,98.181,0.80718,0.26815,0.063326,"0.021 inch"
7.3687,1.9199,1.9476,88.023,70.474,0.76768,0.23127,0.056917,"0.021 inch"
6.8251,2.2474,2.5149,106.9,91.394,0.61122,0.23379,0.052789,"0.021 inch"
8.5013,1.9673,2.1494,85.7,67.502,0.70369,0.22189,0.050362,"0.021 inch"
6.4104,1.7558,2.5733,108.85,91.047,0.67307,0.23256,0.061367,"0.021 inch"
7.6042,1.9451,2.004,89.456,70.36,0.50617,0.1676,0.026419,"0.021 inch"
7.0066,1.8392,2.4855,104.33,87.711,0.64263,0.2245,0.049663,"0.021 inch"
7.5382,1.9761,2.3999,92.624,73.557,0.73898,0.25709,0.050402,"0.021 inch"
7.149,1.7682,2.4833,100.93,88.79,0.73708,0.25367,0.095813,"0.021 inch"
8.2363,2.2669,2.3088,92.433,78.368,0.61483,0.19526,0.036649,"0.021 inch"
6.2241,1.9167,2.5247,107.19,92.218,0.71781,0.22511,0.064819,"0.021 inch"
7.496,2.172,2.1442,88.891,69.379,0.58941,0.2028,0.030778,"0.021 inch"
6.5092,1.7864,2.6583,103.99,87.293,0.9042,0.22344,0.08373,"0.021 inch"
7.4439,1.968,2.0464,121.35,100.46,0.61639,0.20998,0.088138,"0.021 inch"
7.8983,2.069,2.5041,116.02,92.451,0.76911,0.18379,0.043216,"0.021 inch"
8.6834,2.216,2.7046,106.48,88.704,1.4384,0.39741,0.20225,"0.021 inch"
8.184,2.3245,3.3285,98.076,83.047,1.1837,0.48886,0.2539,"0.021 inch"
8.1645,2.1733,2.3225,91.451,75.609,0.57068,0.18253,0.041018,"0.021 inch"
6.537,1.7905,2.1178,84.091,72.058,0.65525,0.17942,0.033178,"0.021 inch"
6.596,1.9698,2.2085,95.357,84.649,0.65849,0.18185,0.041866,"0.021 inch"
5.7678,1.6802,2.3344,86.103,70.57,0.71094,0.19656,0.039696,"0.021 inch"
6.0206,1.8453,2.2035,102.39,86.438,0.64093,0.18465,0.049043,"0.021 inch"
6.7162,2.0365,2.0989,89.586,71.367,0.65446,0.1939,0.046207,"0.021 inch"
7.7021,2.0435,2.3472,119.36,99.87,0.85641,0.2185,0.04195,"0.021 inch"
7.0537,1.79,2.1246,90.766,71.2,0.68997,0.18755,0.048706,"0.021 inch"
7.5165,1.7564,2.0593,98.579,85.212,0.64539,0.19684,0.040941,"0.021 inch"
7.254,1.7792,2.0532,87.644,68.077,0.66165,0.22114,0.046401,"0.021 inch"
7.1664,1.9295,2.4034,107.92,93.72,0.70137,0.20824,0.04041,"0.021 inch"
8.3047,2.05,2.4593,85.405,66.513,0.79347,0.23834,0.042872,"0.021 inch"
7.1642,1.9828,2.8361,108.3,95.644,0.90553,0.26268,0.05803,"0.021 inch"
7.4481,2.1753,2.1903,90.581,75.065,0.69609,0.15951,0.032072,"0.021 inch"
6.7229,2.1456,2.3064,121.58,101.12,0.81671,0.20724,0.05242,"0.021 inch"
6.0466,1.578,1.8097,71.983,56.605,0.54483,0.13119,0.0207,"0.021 inch"
7.7847,1.7995,2.4518,117.54,100.22,0.66524,0.15834,0.050421,"0.021 inch"
7.4396,1.7368,2.1526,85.943,66.431,0.62443,0.14527,0.026704,"0.021 inch"
8.5855,2.177,2.8111,102.19,90.079,0.61892,0.17983,0.052636,"0.021 inch"
7.6182,1.999,2.025,100.68,81.486,0.7019,0.1607,0.035875,"0.021 inch"
8.2685,2.1599,2.7704,116.94,97.237,0.76175,0.20163,0.057246,"0.021 inch"
6.6231,1.7079,2.3992,100.52,85.814,0.75411,0.17607,0.033605,"0.021 inch"
7.4798,2.0792,2.4023,107.81,93.978,0.71324,0.15293,0.039396,"0.021 inch"
5.5372,1.759,2.1019,102.79,85.81,1.3526,0.53492,0.28598,"0.021 inch"
7.4932,2.0751,2.8533,108.88,97.637,1.5433,0.56416,0.31084,"0.021 inch"
6.2114,1.8315,2.0379,105.69,93.603,0.71369,0.18077,0.048766,"0.021 inch"
8.0699,2.1976,2.4827,98.321,80.094,0.66081,0.19557,0.047404,"0.021 inch"
6.8771,1.9196,2.2227,115.04,99.551,0.86215,0.17413,0.040402,"0.021 inch"
7.4831,1.8565,2.0076,89.354,70.086,0.7437,0.22887,0.069035,"0.021 inch"
6.9567,1.6678,2.246,104.18,91.194,1.0598,0.22172,0.073241,"0.021 inch"
7.5709,1.874,1.9524,91.999,75.955,0.63992,0.17838,0.044297,"0.021 inch"
6.716,2.0554,2.7645,127.08,109.35,0.84893,0.18747,0.04381,"0.021 inch"
7.5807,1.9044,2.1584,85.516,68.265,0.6667,0.16358,0.022951,"0.021 inch"
6.8723,1.7842,2.6059,126.43,107.59,0.93352,0.24604,0.076696,"0.021 inch"
6.7788,1.8854,2.1915,100.98,79.546,0.78557,0.15554,0.025085,"0.021 inch"
7.0008,1.9773,2.2851,92.473,82.659,0.76111,0.22304,0.083501,"0.021 inch"
7.3541,1.9119,2.134,89.284,70.128,0.65871,0.20626,0.06315,"0.021 inch"
7.0501,1.7208,2.266,100.93,89.802,0.68343,0.18525,0.056343,"0.021 inch"
9.7499,2.2338,2.379,100.78,81.14,0.70181,0.21139,0.032658,"0.021 inch"
6.9265,1.9798,2.5997,109.59,96.418,1.145,0.30984,0.074754,"0.021 inch"
8.6672,2.1581,2.3909,96.613,80.384,0.85845,0.22569,0.065592,"0.021 inch"
6.922,1.9405,2.4369,99.88,85.147,0.73588,0.20131,0.038903,"0.021 inch"
5.9708,1.9076,2.126,101.77,87.822,0.77594,0.17794,0.032023,"0.021 inch"
6.2109,2.329,3.0059,93.443,80.608,0.78646,0.16944,0.030141,"0.021 inch"
6.3098,1.8487,2.1369,111.9,92.996,0.94769,0.16062,0.033436,"0.021 inch"
6.3427,1.6442,2.162,102.86,90.003,0.6165,0.19976,0.043628,"0.021 inch"
7.6912,1.8909,2.1416,103.35,85.431,0.7812,0.16816,0.029966,"0.021 inch"
6.9578,1.7614,2.0747,105.95,89.824,0.73598,0.15344,0.034273,"0.021 inch"
6.5896,1.9374,1.939,83.241,68.24,0.55474,0.15559,0.026582,"0.021 inch"
6.9895,1.7348,2.2965,121.67,101.18,0.84083,0.16713,0.032413,"0.021 inch"
6.4297,1.8921,2.4367,101.37,85.5,0.90266,0.25024,0.056729,"0.021 inch"
7.7258,2.1784,2.571,88.774,76.762,0.92393,0.22858,0.062859,"0.021 inch"
7.2536,2.3969,2.2237,119.56,102.18,0.85214,0.2196,0.055596,"0.021 inch"
6.859,2.061,2.5716,105.47,81.697,0.95807,0.21929,0.060324,"0.021 inch"
7.3404,2.0863,2.2778,124.41,107.53,0.97812,0.19499,0.038862,"0.021 inch"
6.5865,1.7903,1.9455,99.244,80.442,0.75785,0.17471,0.060401,"0.021 inch"
7.1573,1.9884,2.4961,93.963,79.728,0.95172,0.22367,0.083871,"0.021 inch"
8.5686,1.8622,2.1862,102.35,85.764,0.68638,0.15011,0.048133,"0.021 inch"
7.4668,1.8145,2.2088,121.01,103.17,0.74535,0.22654,0.043057,"0.021 inch"
8.0291,2.0835,2.2452,103.25,81.43,0.65426,0.21249,0.054615,"0.021 inch"
8.2756,2.0308,2.3591,119.92,99.329,0.68808,0.21455,0.059059,"0.021 inch"
6.2916,1.8198,2.115,110.9,92.453,0.67411,0.18891,0.033824,"0.021 inch"
6.9367,1.705,2.3196,111.52,91.902,0.64467,0.17231,0.043318,"0.021 inch"
5.4204,1.6896,2.0856,98.563,80.912,0.79218,0.1894,0.037368,"0.021 inch"
7.5237,1.9145,2.5808,99.999,83.847,0.65957,0.15305,0.042674,"0.021 inch"
6.2067,1.9385,2.2221,103.53,82.987,0.74861,0.19238,0.036501,"0.021 inch"
9.0343,2.524,2.7007,107.92,88.71,0.75767,0.17786,0.058918,"0.021 inch"
5.8018,1.6926,2.1255,105.42,88.211,0.92639,0.30267,0.10033,"0.021 inch"
9.0426,2.1144,2.3192,108.06,91.309,0.66988,0.22738,0.079534,"0.021 inch"
5.5876,1.828,2.3602,130.47,107.22,0.82409,0.23647,0.052775,"0.021 inch"
7.791,2.0019,2.1688,84.528,69.123,0.58339,0.20306,0.049111,"0.021 inch"
6.0061,1.7645,2.0898,118.12,96.545,0.78656,0.20506,0.054242,"0.021 inch"
6.7649,1.9319,2.1802,96.074,74.407,0.70121,0.19856,0.037344,"0.021 inch"
6.6533,1.8005,2.2716,135.63,111.5,0.80351,0.19364,0.076157,"0.021 inch"
9.0561,2.7111,3.4857,168.02,123.08,0.76734,0.21609,0.046879,"0.021 inch"
6.5376,2.1943,2.2078,120.82,89.15,0.75543,0.17584,0.039198,"0.021 inch"
7.0404,2.5013,2.8934,145.79,109.87,0.69853,0.13818,0.047866,"0.021 inch"
6.6873,2.2152,2.2088,114.11,84.545,0.79253,0.13372,0.03485,"0.021 inch"
7.7611,2.4871,2.9169,133.6,97.435,0.67355,0.16586,0.037284,"0.021 inch"
5.4727,1.8968,1.9123,114.05,81.373,0.72408,0.16556,0.03677,"0.021 inch"
8.3545,2.242,3.092,187.3,143.04,0.75082,0.18358,0.072193,"0.021 inch"
6.275,1.9336,1.8742,102.48,71.38,0.63754,0.137,0.033601,"0.021 inch"
7.4538,2.4408,2.5353,151.24,113.32,0.86906,0.19995,0.04741,"0.021 inch"
5.6637,1.9811,1.8469,105.98,74.899,0.58314,0.13671,0.02931,"0.021 inch"
8.2947,2.6131,2.8724,161.07,122.31,0.88311,0.20776,0.060929,"0.021 inch"
7.5948,2.2414,1.9767,97.237,68.44,0.558,0.14437,0.029116,"0.021 inch"
7.5843,2.4152,2.6257,160.6,121.31,0.75891,0.17261,0.049368,"0.021 inch"
6.5426,2.3852,2.3732,109.77,80.576,0.60477,0.15249,0.047571,"0.021 inch"
7.9014,2.5715,2.8347,150.19,111.93,0.70025,0.20269,0.060735,"0.021 inch"
7.8274,2.2396,2.1976,115.2,76.185,0.6069,0.15087,0.030354,"0.021 inch"
6.4145,2.033,2.4438,127.87,95.41,0.75304,0.17261,0.042103,"0.021 inch"
7.9024,2.5907,2.3756,101.94,71.606,0.57204,0.14233,0.031166,"0.021 inch"
6.5074,2.2343,2.6602,132.77,101.76,0.69464,0.18864,0.050494,"0.021 inch"
7.2227,1.9107,2.2399,118.18,85.096,0.64969,0.14262,0.027661,"0.021 inch"
6.3473,1.8863,2.1908,144.99,112.27,0.75089,0.18052,0.051861,"0.021 inch"
8.7515,2.635,2.3586,116.91,84.536,0.64247,0.21632,0.047288,"0.021 inch"
7.1105,2.2131,2.2788,124.82,96.68,0.74775,0.19219,0.052184,"0.021 inch"
7.2521,2.2109,2.2242,116.71,84.911,0.76971,0.21133,0.045375,"0.021 inch"
6.5318,2.1535,2.7199,139.32,108.98,0.90857,0.20943,0.05355,"0.021 inch"
8.7039,3.0078,2.5934,110.83,75.688,0.69073,0.19527,0.04339,"0.021 inch"
6.5208,2.2527,2.3427,137.36,101.99,0.65321,0.15173,0.042442,"0.021 inch"
7.1077,2.3464,2.2272,112.81,78.016,0.63518,0.17111,0.033281,"0.021 inch"
7.1149,2.3044,2.239,131.18,102.64,0.79433,0.16142,0.039722,"0.021 inch"
7.9676,2.625,2.3456,114.41,80.476,0.64029,0.22662,0.043893,"0.021 inch"
6.1394,2.2194,2.2155,133.45,103.2,0.60935,0.15653,0.041835,"0.021 inch"
7.9715,2.3475,2.4938,135.82,94.115,0.67959,0.22842,0.051839,"0.021 inch"
7.6307,2.5234,2.3924,121.43,88.892,0.67021,0.15679,0.040358,"0.021 inch"
6.8764,2.4448,2.4808,112.24,83.393,0.67698,0.1753,0.032122,"0.021 inch"
6.0732,2.4957,2.7686,145.53,109.54,0.72913,0.16747,0.039636,"0.021 inch"
7.8495,2.2785,2.7186,114.83,88.21,0.65133,0.144,0.033935,"0.021 inch"
7.4144,2.2048,2.5867,114.02,84.265,0.67289,0.15284,0.064337,"0.021 inch"
6.7881,2.0416,2.3006,98.719,74.252,0.60539,0.12791,0.024193,"0.021 inch"
6.5314,2.6802,2.7873,115.74,86.651,0.79177,0.25871,0.15217,"0.021 inch"
7.5834,2.0751,3.0646,111.44,87.025,1.0305,0.36336,0.19233,"0.021 inch"
6.8178,2.1685,3.2857,109.2,80.705,1.8092,0.5481,0.33758,"0.021 inch"
6.0532,2.3836,3.0935,115.65,91.002,1.6744,0.60668,0.32354,"0.021 inch"
8.2908,3.0266,2.7388,110.06,78.231,0.77408,0.36046,0.14646,"0.021 inch"
7.3024,2.6476,2.6027,126.59,96.4,0.86567,0.22268,0.07181,"0.021 inch"
6.7723,2.505,2.7961,114.45,83.633,0.83552,0.13469,0.036589,"0.021 inch"
6.6976,2.2439,2.4425,130.64,104.65,0.77576,0.15108,0.030302,"0.021 inch"
8.0546,2.6065,2.6215,118.4,84.224,0.57625,0.2054,0.073618,"0.021 inch"
6.2814,2.2185,2.6415,156.44,114.45,0.81805,0.17973,0.058222,"0.021 inch"
6.6214,2.0963,2.561,123.72,92.866,0.66657,0.19164,0.046097,"0.021 inch"
6.5583,2.1329,2.1869,141.99,110.95,0.92707,0.13855,0.045103,"0.021 inch"
7.232,2.3444,2.2114,128.25,98.919,0.6471,0.21237,0.039295,"0.021 inch"
6.4899,2.014,2.1299,137.6,100.41,0.85758,0.15067,0.055869,"0.021 inch"
6.0946,1.9467,2.2458,122.16,91.513,0.60022,0.21309,0.043925,"0.021 inch"
7.3351,2.2054,2.4892,138.29,102.89,0.77777,0.15606,0.053273,"0.021 inch"
7.2627,2.4541,2.8424,146.05,110.69,0.78582,0.29456,0.089792,"0.021 inch"
6.9204,2.5813,2.8004,133.47,97.555,0.75366,0.17009,0.063973,"0.021 inch"
7.0871,2.5107,2.8545,107.45,83.571,0.7118,0.23256,0.042476,"0.021 inch"
