"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
5.9378,2.5935,15.616,0.75275,0.47604,1.0323,24.557,1.2411,"0.021 inch"
5.3278,3.2278,15.952,1.1369,0.33096,0.89742,28.249,1.6283,"0.021 inch"
6.2976,3.8904,14.85,1.1161,0.32689,1.0289,24.48,1.7978,"0.021 inch"
5.8754,2.5893,14.761,1.1015,0.26143,1.0974,25.514,1.3651,"0.021 inch"
4.7147,2.2427,14.227,1.0757,0.28895,1.035,25.755,1.5815,"0.021 inch"
4.7039,2.7996,15.789,1.0014,0.37499,1.1467,29.591,1.4388,"0.021 inch"
4.8673,2.668,15.073,0.99325,0.38446,1.0404,25.282,1.456,"0.021 inch"
5.5396,3.2584,13.24,1.1967,0.37273,0.92419,23.203,1.4773,"0.021 inch"
5.5796,3.459,14.633,1.1653,0.34244,0.93998,27.725,1.4452,"0.021 inch"
6.2451,3.0363,14.711,1.1498,0.41019,1.0141,27.046,1.3646,"0.021 inch"
4.8502,2.3072,15.512,0.96642,0.44238,1.0661,28.348,1.7094,"0.021 inch"
5.4996,2.8179,16.957,1.2791,0.36549,1.2124,26.825,1.9336,"0.021 inch"
4.0417,2.2291,13.283,1.1321,0.33565,0.88361,23.628,1.6538,"0.021 inch"
5.6085,3.3815,15.113,0.95585,0.29799,1.0636,30.314,1.709,"0.021 inch"
6.3376,2.7643,13.926,1.1551,0.39368,0.9353,23.808,1.4081,"0.021 inch"
5.8549,3.001,14.624,1.2223,0.33038,1.2746,31.165,1.3631,"0.021 inch"
5.4765,3.7746,18.49,1.3133,0.53119,1.3272,28.854,1.5184,"0.021 inch"
6.4376,3.0799,28.275,2.143,0.72697,2.618,45.818,3.0176,"0.021 inch"
4.8642,2.5933,44.159,2.9864,1.535,3.8788,53.512,3.3367,"0.021 inch"
5.4814,2.9838,11.916,1.1658,0.42291,1.0768,24.818,1.427,"0.021 inch"
5.7094,3.4318,15.778,1.0551,0.33932,1.2027,24.805,1.3608,"0.021 inch"
5.1965,2.6282,12.917,1.0425,0.24793,1.0164,25.005,1.5029,"0.021 inch"
5.8,4.3271,15.898,0.95422,0.41696,0.96755,24.719,1.3671,"0.021 inch"
5.3786,2.4136,17.714,0.99028,0.24797,1.1049,27.028,1.3722,"0.021 inch"
5.3301,2.5202,13.434,1.0088,0.33385,1.0517,26.597,1.5229,"0.021 inch"
5.0426,2.6323,15.597,1.2823,0.45198,1.0871,28.893,1.529,"0.021 inch"
4.667,3.1049,13.131,1.1213,0.34262,1.0884,25.116,1.1749,"0.021 inch"
5.5672,3.0273,15.376,0.91589,0.37433,1.0999,29.074,1.438,"0.021 inch"
6.0468,3.3469,14.254,0.91575,0.30716,1.2084,27.664,1.4444,"0.021 inch"
6.3583,3.6118,17.45,1.1321,0.28948,0.98699,29.381,1.5609,"0.021 inch"
7.3676,2.7817,13.814,1.1175,0.37849,1.3722,27.348,1.4507,"0.021 inch"
5.1213,2.8275,14.725,1.1129,0.36536,1.2862,22.618,1.5702,"0.021 inch"
5.0753,2.1731,13.602,1.2019,0.49152,1.0392,29.02,1.4442,"0.021 inch"
5.1164,3.0128,15.636,0.92162,0.39786,1.0677,25.8,1.6833,"0.021 inch"
6.0906,2.8988,17.544,1.3011,0.40581,1.1477,28.701,1.2782,"0.021 inch"
6.054,3.7176,13.76,1.01,0.27078,0.97667,27.178,1.4195,"0.021 inch"
7.8349,3.5894,16.449,1.1033,0.39191,1.0997,28.738,1.5727,"0.021 inch"
5.3942,3.0545,14.642,1.0823,0.36165,1.0775,24.3,1.6465,"0.021 inch"
6.0245,2.3154,17.228,1.1048,0.39131,0.88125,32.165,1.4326,"0.021 inch"
4.7135,2.3442,12.698,0.83016,0.40658,1.2354,23.736,1.5617,"0.021 inch"
6.363,3.3019,16.366,1.0221,0.42532,1.0324,27.355,1.5745,"0.021 inch"
6.3985,2.6973,15.005,1.0832,0.33664,1.0131,25.653,1.3137,"0.021 inch"
6.1054,3.7912,13.456,0.98116,0.41442,1.1521,27.266,1.29,"0.021 inch"
5.6795,3.0212,13.662,0.97074,0.39551,0.95179,26.5,1.2517,"0.021 inch"
6.1142,2.3237,15.561,1.164,0.4695,1.1103,27.375,1.5382,"0.021 inch"
5.3573,2.889,31.848,1.5663,0.79624,2.7598,51.027,3.3209,"0.021 inch"
5.6603,3.2629,49.992,2.477,0.66693,3.263,64.326,3.8173,"0.021 inch"
5.6955,3.2155,17.929,1.1583,0.47457,1.2806,23.889,1.5792,"0.021 inch"
5.4441,2.8252,15.906,0.89422,0.43161,0.9978,29.037,1.5814,"0.021 inch"
6.1173,3.8855,13.848,1.0948,0.43544,1.3096,24.404,1.6515,"0.021 inch"
5.23,3.1083,14.593,1.0038,0.40768,1.1365,29.898,1.8299,"0.021 inch"
5.1798,2.4582,15.39,1.1803,0.40895,1.0648,27.213,1.3355,"0.021 inch"
4.9735,2.6608,15.859,1.0339,0.46538,0.94703,28.293,1.2589,"0.021 inch"
4.9214,2.8444,14.449,1.1007,0.38476,0.96304,26.556,1.9266,"0.021 inch"
4.8532,2.7972,19.309,1.2195,0.4378,1.7024,31.543,2.0246,"0.021 inch"
5.6968,3.7451,26.016,1.6519,0.57995,2.5907,43.577,2.4407,"0.021 inch"
5.4788,3.3886,25.806,2.1832,0.86848,2.33,33.784,1.9713,"0.021 inch"
5.2621,3.3923,17.086,1.1033,0.39326,1.0776,26.967,1.3789,"0.021 inch"
5.1481,2.6431,15.211,1.0955,0.41246,1.0037,26.41,1.1393,"0.021 inch"
4.6787,2.2306,14.87,1.1455,0.34847,1.0467,27.018,1.4879,"0.021 inch"
3.7126,2.9077,14.569,1.0181,0.32456,1.1601,26.606,1.2718,"0.021 inch"
5.6975,3.2018,14.385,1.2306,0.34664,0.94584,26.901,1.587,"0.021 inch"
5.4929,3.4558,15.352,1.0443,0.38799,1.1084,26.174,1.4561,"0.021 inch"
6.3409,3.8443,22.583,1.2045,0.60244,1.2901,36.327,1.9281,"0.021 inch"
6.4299,4.5634,52.064,4.2825,1.4989,4.1905,71.478,9.535,"0.021 inch"
4.7542,2.747,25.371,2.2503,1.0437,2.8168,41.348,2.8049,"0.021 inch"
5.1977,3.3411,13.382,0.95761,0.47265,1.0429,23.669,1.3202,"0.021 inch"
4.3255,3.0185,15.553,1.1789,0.34226,0.87008,28.617,1.4866,"0.021 inch"
5.615,3.0229,13.273,1.1596,0.41366,1.0183,23.052,1.1211,"0.021 inch"
5.4455,3.1515,16.967,0.98849,0.45423,0.95461,25.219,1.4763,"0.021 inch"
6.2804,3.7928,15.04,1.055,0.32933,1.0063,24.194,1.4875,"0.021 inch"
4.2885,2.3326,14.752,1.2073,0.38683,1.0192,22.834,1.584,"0.021 inch"
5.9036,3.1824,16.245,1.2569,0.48995,1.4337,33.934,1.4637,"0.021 inch"
4.3644,2.729,34.529,2.1035,0.79598,3.5145,53.637,4.4441,"0.021 inch"
7.2639,4.0421,52.022,3.5797,1.6735,4.1928,72.074,5.1498,"0.021 inch"
6.7357,3.3605,24.527,1.6078,0.64612,2.5417,42.049,2.4472,"0.021 inch"
5.9136,3.7421,19.224,1.6057,0.58865,1.5942,30.171,1.8725,"0.021 inch"
6.0404,3.5174,14.233,1.0618,0.47943,1.226,24.766,1.4779,"0.021 inch"
5.5764,2.522,15.686,1.0442,0.40889,0.94416,27.02,1.4589,"0.021 inch"
4.5983,2.1536,14.907,0.97677,0.35282,0.9548,25.696,1.3944,"0.021 inch"
5.2614,2.8248,18.356,0.90523,0.29289,1.0604,28.836,1.7618,"0.021 inch"
4.9512,3.8001,12.713,0.99922,0.38895,1.0463,22.594,1.4978,"0.021 inch"
5.7551,2.6504,17.303,1.0462,0.36626,1.0822,31.594,1.6283,"0.021 inch"
6.3415,4.0314,14.858,1.1388,0.48273,1.3255,28.149,1.424,"0.021 inch"
5.4202,3.819,36.161,2.4593,1.2902,3.5938,59.844,4.6876,"0.021 inch"
7.1042,4.2347,42.317,4.3217,1.9508,4.7406,73.261,6.0685,"0.021 inch"
6.6331,3.5547,53.646,3.6197,0.9465,3.9197,63.567,4.2083,"0.021 inch"
5.7211,3.1668,20.068,1.9477,0.67673,2.4893,24.344,1.8927,"0.021 inch"
5.3442,2.6537,14.53,0.93631,0.43167,0.99033,27.894,1.5541,"0.021 inch"
6.2867,3.298,12.461,1.1024,0.42622,0.88623,24.044,1.165,"0.021 inch"
6.7316,3.2425,16.377,0.99288,0.38049,1.0518,24.683,1.5143,"0.021 inch"
5.4379,2.7964,14.019,1.0299,0.43298,1.0088,24.773,1.4117,"0.021 inch"
5.3178,3.166,14.367,1.1586,0.30432,1.0565,29.849,1.1598,"0.021 inch"
6.6561,7.1014,12.159,2.3517,0.58682,1.8227,21.658,1.3482,"0.021 inch"
5.76,6.9067,14.782,2.548,0.56547,1.8527,25.016,1.4656,"0.021 inch"
6.052,5.373,14.756,2.0641,0.57454,1.3483,21.006,1.2169,"0.021 inch"
6.1534,6.5893,13.838,2.3828,0.4632,1.8351,22.589,1.4078,"0.021 inch"
5.2241,7.4823,12.491,2.4824,0.52974,1.7769,24.502,1.3944,"0.021 inch"
5.1436,5.6877,11.742,2.3328,0.69995,1.6994,21.526,1.3065,"0.021 inch"
5.1537,5.0705,16.181,2.2698,0.62105,1.695,22.704,1.3037,"0.021 inch"
5.4497,7.2512,13.549,2.3935,0.56498,1.8427,22.764,1.2989,"0.021 inch"
6.6527,6.5151,12.203,2.3233,0.51781,1.7154,20.176,1.2039,"0.021 inch"
5.6849,5.4301,15.796,2.5526,0.59537,1.7692,27.534,1.2442,"0.021 inch"
5.1951,6.0804,15.324,2.0765,0.63923,1.7961,24.433,1.4087,"0.021 inch"
6.5786,7.8498,12.739,2.5925,0.50438,1.9792,21.428,1.1231,"0.021 inch"
5.8635,5.2991,14.417,2.3281,0.54878,1.875,22.971,1.2729,"0.021 inch"
5.7001,5.5021,15.621,2.2845,0.57806,1.6569,24.696,1.2828,"0.021 inch"
6.2925,5.7681,13.263,2.3299,0.54475,1.6228,25.955,1.2522,"0.021 inch"
5.4232,7.3191,12.826,2.7547,0.49865,1.7972,22.336,1.0899,"0.021 inch"
6.1049,5.6646,16.36,2.108,0.65794,1.863,26.27,1.0118,"0.021 inch"
5.3266,6.407,13.008,2.3527,0.6708,1.7734,20.79,1.013,"0.021 inch"
5.561,6.4062,15.692,2.1862,0.68999,2.0464,26.905,1.2624,"0.021 inch"
6.5144,8.1631,11.908,2.7492,0.4579,1.7915,26.148,1.2698,"0.021 inch"
5.5881,5.3848,14.686,2.4436,0.67017,1.9044,29.184,1.3468,"0.021 inch"
5.9982,6.0133,12.115,2.2521,0.53427,1.784,19.255,1.1896,"0.021 inch"
6.6046,7.3038,14.17,2.3079,0.53357,1.8288,20.586,0.98353,"0.021 inch"
6.3097,6.0029,13.472,2.5691,0.46785,1.6732,22.392,1.321,"0.021 inch"
5.2632,4.8884,12.678,2.132,0.56463,1.9379,22.002,1.1694,"0.021 inch"
6.2685,6.2088,13.445,2.4591,0.5949,1.633,18.487,1.0571,"0.021 inch"
5.9436,7.2533,18.271,2.2072,0.60814,1.9845,23.87,1.2157,"0.021 inch"
5.5856,5.3187,13.598,2.7026,0.46786,1.7292,21.791,1.2429,"0.021 inch"
4.7877,5.7436,13.489,2.1192,0.68562,1.7975,26.508,1.1693,"0.021 inch"
6.336,6.8629,13.874,2.5991,0.51356,1.8153,23.693,1.0144,"0.021 inch"
6.0439,8.0671,14.926,2.2776,0.54826,1.6133,23.945,1.4089,"0.021 inch"
5.5754,5.946,14.802,2.3331,0.50456,1.667,24.534,1.0353,"0.021 inch"
5.2961,6.2846,12.913,1.9416,0.59343,1.96,28.207,1.2424,"0.021 inch"
5.4053,6.185,13.478,2.526,0.59685,1.8719,26.829,1.3279,"0.021 inch"
5.3318,6.4372,15.551,2.3998,0.56791,2.0183,23.527,1.1936,"0.021 inch"
5.6841,5.4783,14.106,2.2974,0.53007,1.7406,26.042,1.0399,"0.021 inch"
5.5008,5.7014,11.701,2.0694,0.55569,1.8928,25.569,1.1209,"0.021 inch"
6.1562,7.9793,11.645,2.7494,0.61077,1.7804,24.901,1.2032,"0.021 inch"
5.2579,5.7222,12.784,2.2882,0.56959,1.7518,22.418,1.3662,"0.021 inch"
5.1443,5.2967,14.833,2.4369,0.58686,1.7476,23.138,1.0088,"0.021 inch"
4.7149,6.2833,14.762,2.4477,0.47684,1.6854,28.236,1.1392,"0.021 inch"
5.3751,8.0382,11.844,2.6368,0.56805,1.7603,21.826,0.9122,"0.021 inch"
5.1709,5.1541,14.882,2.2425,0.53204,1.7398,26.184,1.0111,"0.021 inch"
5.3748,6.1957,13.133,2.1128,0.53131,1.9739,22.002,1.0626,"0.021 inch"
5.4676,5.9298,13.271,2.3002,0.61547,1.7807,22.197,1.2658,"0.021 inch"
6.1452,7.3145,15.605,2.5553,0.57304,1.8475,23.707,1.1761,"0.021 inch"
4.5441,4.9954,15.28,1.9259,0.53735,1.791,27.026,1.2159,"0.021 inch"
5.4873,6.9724,11.376,2.6821,0.56442,1.8602,24.093,0.96216,"0.021 inch"
6.1082,6.3039,16.289,2.3208,0.55364,2.0875,22.2,1.2001,"0.021 inch"
5.7067,7.3075,13.836,2.9138,0.54214,1.7716,18.633,1.0991,"0.021 inch"
4.4687,5.7758,15.044,2.0472,0.62769,1.9366,28.713,1.2835,"0.021 inch"
5.2465,6.3295,13.094,2.4116,0.62017,1.9832,19.321,1.1362,"0.021 inch"
5.6037,7.0637,14.968,2.1127,0.49855,1.8273,22.191,1.1339,"0.021 inch"
5.2641,6.2183,11.767,2.4027,0.54105,1.7673,23.14,1.0645,"0.021 inch"
5.5328,5.0667,17.428,2.2243,0.79481,2.132,29.976,1.2406,"0.021 inch"
5.5689,6.5492,13.686,2.3162,0.73874,2.1272,22.331,1.2016,"0.021 inch"
5.0936,8.2466,16.063,2.3169,0.46521,1.7413,25.881,1.2677,"0.021 inch"
4.942,4.7588,13.452,2.3434,0.61239,1.809,29.875,1.2418,"0.021 inch"
4.3953,6.6293,13.748,2.3891,0.59313,1.7311,23.855,1.0712,"0.021 inch"
6.4478,6.467,12.05,2.4417,0.59437,1.8163,21.631,1.3338,"0.021 inch"
6.1272,6.8548,12.895,2.6975,0.50744,1.65,23.888,1.4765,"0.021 inch"
4.6606,5.2634,14.307,2.2306,0.6028,1.7726,23.562,1.2808,"0.021 inch"
5.403,6.7446,13.385,2.2649,0.55593,1.5391,25.451,1.2711,"0.021 inch"
5.9773,7.306,14.22,2.4948,0.65359,1.845,23.868,1.1826,"0.021 inch"
5.5114,5.927,15.316,2.8149,0.55354,1.4094,26.591,1.2291,"0.021 inch"
5.4713,5.159,13.968,2.0876,0.54647,1.7318,23.146,1.1759,"0.021 inch"
6.4585,6.6123,13.397,2.5773,0.52627,1.7196,31.346,1.0737,"0.021 inch"
5.4194,7.3749,11.303,2.6162,0.45792,1.7473,22.011,1.0906,"0.021 inch"
5.1207,6.1531,13.417,2.5343,0.56654,1.6914,21.658,1.1897,"0.021 inch"
4.8964,6.0332,13.392,2.4385,0.54441,1.6731,22.561,1.1861,"0.021 inch"
6.5149,6.7451,11.308,2.6787,0.50262,1.759,22.967,1.0397,"0.021 inch"
6.2369,6.6577,15.236,2.449,0.65892,1.7626,24.94,1.0648,"0.021 inch"
5.7564,5.1134,15.572,2.083,0.6077,1.805,24.813,1.2188,"0.021 inch"
4.9908,6.0771,14.927,2.0612,0.65579,1.8527,26.28,1.0669,"0.021 inch"
6.1894,7.4563,13.419,2.5054,0.56814,1.532,27.193,1.1689,"0.021 inch"
5.8763,5.5218,13.762,2.1982,0.63765,1.927,24.411,1.0814,"0.021 inch"
5.8344,5.4902,16.663,2.5271,0.58307,1.736,25.243,1.0952,"0.021 inch"
6.0467,6.6032,13.305,2.1144,0.67596,1.9849,28.631,1.4667,"0.021 inch"
5.8064,7.6217,13.812,2.5556,0.67828,1.8839,26.277,1.1025,"0.021 inch"
5.4064,6.2186,15.411,2.2578,0.63664,1.7282,26.405,0.94998,"0.021 inch"
5.0111,6.0421,15.139,2.4982,0.58024,1.7808,25.822,1.1388,"0.021 inch"
6.124,6.4439,14.654,2.1276,0.62457,1.7966,26.215,1.1493,"0.021 inch"
6.1894,7.3155,11.538,2.5092,0.56092,1.8818,20.849,1.3733,"0.021 inch"
5.1149,5.9264,12.399,2.0654,0.56319,1.8327,22.608,1.1329,"0.021 inch"
5.2855,5.7956,14.499,2.1854,0.47327,1.8806,23.923,1.1624,"0.021 inch"
5.7078,6.5542,17.377,2.458,0.66055,1.7145,28.494,1.2725,"0.021 inch"
5.6975,6.984,14.898,2.7007,0.48498,1.8947,23.949,1.0726,"0.021 inch"
5.5271,5.1905,12.846,2.3278,0.57757,1.7671,22.162,1.1713,"0.021 inch"
5.4529,6.9112,12.008,2.5342,0.51288,1.5818,19.03,1.1371,"0.021 inch"
5.6429,7.9693,16.283,2.3937,0.60054,2.0038,23.062,1.4566,"0.021 inch"
5.2038,5.6321,12.265,2.3437,0.47608,1.5679,22.256,1.1641,"0.021 inch"
4.5274,5.2033,14.33,2.1961,0.55309,1.6573,28.624,1.2149,"0.021 inch"
5.7676,6.9599,14.586,2.498,0.54618,1.8163,25.474,1.3927,"0.021 inch"
6.5442,7.5915,15.729,2.318,0.59533,2.0592,25.124,1.3135,"0.021 inch"
5.6494,5.3391,12.579,2.7815,0.49686,1.5784,23.914,1.0611,"0.021 inch"
4.3419,6.1485,15.023,2.099,0.65849,1.69,26.559,1.2114,"0.021 inch"
5.8466,7.5329,9.6294,2.6387,0.51659,1.7734,23.172,1.1737,"0.021 inch"
4.9889,6.1635,14.663,2.4569,0.50874,1.9018,27.152,1.1702,"0.021 inch"
5.8598,5.818,11.27,2.382,0.58173,1.5693,22.472,1.096,"0.021 inch"
5.3095,6.365,14.926,2.1661,0.44998,1.9838,29.738,1.1915,"0.021 inch"
5.8593,7.5056,13.255,2.7824,0.50816,1.7724,22.57,1.4389,"0.021 inch"
5.2122,5.767,13.013,2.1914,0.55713,1.8314,24.199,1.0201,"0.021 inch"
4.7578,6.1556,16.112,2.4095,0.61519,1.6831,22.786,1.0847,"0.021 inch"
5.0981,6.2622,12.386,2.2443,0.65927,2.0138,24.477,1.105,"0.021 inch"
5.4711,8.5324,12.026,2.4461,0.58721,1.8385,23.785,1.387,"0.021 inch"
5.1379,5.3222,15.529,2.2723,0.52403,1.8623,27.904,1.2632,"0.021 inch"
4.8423,6.084,13.817,2.4446,0.60708,1.9069,26.85,1.2097,"0.021 inch"
4.8086,6.4351,13.048,2.4862,0.6361,1.5953,26.476,1.4093,"0.021 inch"
5.5392,8.1504,21.88,2.7678,0.9368,3.0198,31.115,1.3391,"0.021 inch"
4.8185,5.0882,18.049,2.3531,0.97007,2.9523,32.311,1.8298,"0.021 inch"
5.3228,6.281,15.354,2.2687,0.72926,1.748,24.685,1.1553,"0.021 inch"
6.1,6.9695,15.32,2.2344,0.60239,2.0796,27.868,1.2356,"0.021 inch"
5.6572,6.0766,10.497,2.529,0.54344,1.7513,21.074,1.2488,"0.021 inch"
4.2485,5.9966,10.274,2.1293,0.51357,1.7044,23.928,1.224,"0.021 inch"
5.5418,6.118,12.043,2.6375,0.6045,1.7089,20.766,0.90953,"0.021 inch"
5.4793,7.5971,16.286,2.4348,0.58086,2.0122,28.05,1.2804,"0.021 inch"
5.5094,5.7251,14.871,2.4703,0.59971,1.9836,24.965,1.2655,"0.021 inch"
5.9709,6.1568,14.522,2.3514,0.51827,1.6193,28.266,1.2675,"0.021 inch"
5.8492,6.3284,12.441,2.6576,0.54673,1.7447,22.304,1.3048,"0.021 inch"
4.8397,13.558,17.525,5.4738,0.37267,1.4632,26.054,1.0594,"0.021 inch"
5.4,13.583,14.264,5.7933,0.33676,1.0996,22.995,0.94814,"0.021 inch"
5.5051,14.156,18.024,5.621,0.39522,1.5333,27.085,1.1744,"0.021 inch"
5.1415,12.236,18.661,5.3742,0.29396,1.1365,25.094,1.0123,"0.021 inch"
5.8789,13.721,14.754,5.215,0.43459,1.4034,22.08,1.115,"0.021 inch"
5.3788,14.28,14.189,5.9548,0.5675,1.4323,21.341,0.92945,"0.021 inch"
4.6588,12.687,17.359,5.0005,0.41322,1.3042,27.162,0.97603,"0.021 inch"
5.8683,15.479,13.517,5.8699,0.34674,1.277,19.622,0.92226,"0.021 inch"
4.7306,12.343,15.355,5.176,0.44231,1.1701,24.571,0.99712,"0.021 inch"
6.1599,14.641,15.031,5.6568,0.38152,1.3493,20.045,1.0743,"0.021 inch"
5.1558,12.885,14.811,5.5901,0.44778,1.3459,23.19,1.0744,"0.021 inch"
5.1544,13.347,14.989,5.4225,0.29963,1.2396,20.555,1.0832,"0.021 inch"
5.4565,15.302,14.48,5.7804,0.35822,1.2727,25.425,0.94639,"0.021 inch"
5.798,12.568,15.847,4.7443,0.41181,1.3399,23.868,1.0188,"0.021 inch"
5.0352,15.444,16.284,6.0345,0.34297,1.1132,22.346,1.0367,"0.021 inch"
5.5425,11.814,15.686,5.4949,0.38775,1.1975,25.495,0.97225,"0.021 inch"
5.5637,14.109,15.562,5.8951,0.57016,1.2376,23.346,0.9406,"0.021 inch"
4.5741,14.044,15.946,5.5338,0.34078,1.2086,23.304,1.0532,"0.021 inch"
5.8246,13.124,12.867,5.4954,0.474,1.1502,20.518,0.99512,"0.021 inch"
5.5517,14.675,15.938,5.5775,0.33743,1.2017,24.063,1.0409,"0.021 inch"
5.2408,12.422,14.649,5.619,0.44723,1.247,22.161,0.89512,"0.021 inch"
5.4052,14.463,15.817,5.418,0.34092,1.4904,26.55,1.2352,"0.021 inch"
5.0738,13.944,12.277,5.5615,0.36239,1.1785,18.821,1.0243,"0.021 inch"
4.871,13.837,16.228,5.4383,0.36986,1.6049,24.006,1.1078,"0.021 inch"
6.3232,14.54,16.743,6.0467,0.60938,1.4686,21.688,1.0727,"0.021 inch"
4.9642,13.049,14.7,5.6404,0.44526,1.128,21.436,0.9638,"0.021 inch"
5.3201,13.418,18.056,5.7419,0.2873,1.348,22.609,1.0022,"0.021 inch"
6.0021,13.881,15.753,5.7069,0.40689,1.0642,22.165,1.0834,"0.021 inch"
4.6395,12.559,20.801,5.3771,0.33408,1.4204,30.854,0.90982,"0.021 inch"
5.6944,14.934,14.041,6.3177,0.35146,1.1698,24.653,0.98902,"0.021 inch"
5.4357,12.262,17.431,5.3265,0.41162,1.2668,26.122,1.0938,"0.021 inch"
5.5804,14.019,12.014,6.0623,0.41589,1.2323,20.93,0.93634,"0.021 inch"
5.6112,13.019,18.911,5.5531,0.35479,1.3841,23.645,0.86862,"0.021 inch"
5.0902,14.185,13.375,6.0477,0.43334,1.1375,21.528,0.91315,"0.021 inch"
5.1726,14.056,15.077,5.7792,0.37884,1.3029,23.306,1.1492,"0.021 inch"
5.3874,12.676,16.16,5.1739,0.39141,1.4007,23.733,1.1293,"0.021 inch"
5.7813,16.136,14.255,6.0993,0.39628,1.3042,23.318,1.0445,"0.021 inch"
4.8533,11.796,18.213,5.0735,0.4923,1.2278,26.098,0.95179,"0.021 inch"
5.0737,14.404,15.268,5.8979,0.32606,1.4138,27.674,1.1442,"0.021 inch"
5.8449,13.495,15.637,5.3841,0.46478,1.4034,24.022,1.0337,"0.021 inch"
4.4717,13.285,13.176,5.9475,0.31565,1.3722,23.067,1.1017,"0.021 inch"
5.7289,13.55,18.449,5.7396,0.45718,1.2671,30.438,1.0998,"0.021 inch"
5.8144,13.205,14,5.7257,0.41119,1.1554,21.733,0.84357,"0.021 inch"
4.8089,13.026,15.24,5.455,0.44098,1.2777,28.564,1.0866,"0.021 inch"
5.8444,14.087,14.466,5.885,0.27467,1.2534,19.944,0.82965,"0.021 inch"
4.7065,12.685,14.485,5.5412,0.42315,1.2393,29.373,1.0013,"0.021 inch"
4.7744,14.98,15.701,5.7678,0.31047,1.3367,23.092,1.1199,"0.021 inch"
5.507,12.592,13.386,5.6054,0.39101,1.0653,24.934,1.0407,"0.021 inch"
5.0823,14.286,15.466,5.3693,0.41986,1.2969,27.509,1.3276,"0.021 inch"
5.6145,13.587,15.442,5.8056,0.46495,1.1158,21.852,1.0007,"0.021 inch"
5.2216,12.769,18.984,5.3348,0.32299,1.3457,27.112,0.98377,"0.021 inch"
4.8804,15.161,13.725,6.0527,0.32036,1.2012,20.868,1.0803,"0.021 inch"
4.505,12.228,15.95,4.9269,0.37116,1.054,27.672,0.98817,"0.021 inch"
6.0199,15.345,14.592,6.0381,0.4815,1.172,22.198,0.94608,"0.021 inch"
5.2268,12.622,15.423,5.1197,0.36535,1.0849,27.361,1.0984,"0.021 inch"
5.3445,13.752,12.361,5.5479,0.44626,1.2147,20.758,0.78663,"0.021 inch"
5.3148,14.405,16.636,5.5537,0.25991,1.3109,31.606,1.2943,"0.021 inch"
4.0591,13.742,13.391,5.3688,0.44257,1.2365,19.54,1.0455,"0.021 inch"
5.6463,15.468,14.285,5.4635,0.52205,1.3236,27.055,1.1389,"0.021 inch"
6.0783,12.115,14.286,5.3039,0.36552,1.1828,22.403,0.97932,"0.021 inch"
5.6316,14.46,12.591,5.7327,0.41135,1.3601,23.376,1.0566,"0.021 inch"
6.1308,14.382,16.736,5.4439,0.43726,1.2683,23.634,1.1061,"0.021 inch"
5.5672,13.8,12.239,5.6353,0.35914,1.354,21.491,1.1982,"0.021 inch"
5.0038,13.987,13.998,5.3729,0.46465,1.1888,25.696,1.0107,"0.021 inch"
6.4773,13.336,12.62,5.5932,0.32015,1.1263,25.846,0.81958,"0.021 inch"
5.5518,13.844,14.899,5.3199,0.39587,1.5234,28.1,0.99874,"0.021 inch"
6.1585,13.71,17.093,5.7644,0.287,1.3311,24.038,1.0486,"0.021 inch"
5.2002,13.062,13.14,5.303,0.40941,1.306,26.195,0.99465,"0.021 inch"
5.8576,14.956,12.711,5.6209,0.45581,1.391,19.754,1.1314,"0.021 inch"
5.0729,13.143,14.905,5.689,0.40292,1.1774,27.443,1.0501,"0.021 inch"
5.6759,14.135,14.582,5.6204,0.30386,1.3572,22.577,0.96994,"0.021 inch"
6.338,13.616,16.751,5.6146,0.33767,1.4369,23.322,0.97416,"0.021 inch"
5.288,13.037,14.419,5.5338,0.50408,1.1382,24.313,0.92677,"0.021 inch"
6.2294,15.431,12.436,5.8408,0.37692,1.0717,23.112,1.024,"0.021 inch"
4.4503,12.38,15.615,5.2333,0.40827,1.2023,21.14,0.8785,"0.021 inch"
6.5295,15.669,13.891,5.734,0.31424,1.3363,25.075,0.99332,"0.021 inch"
5.9584,12.735,16.789,5.1656,0.39673,1.4722,28.017,0.94414,"0.021 inch"
5.6336,14.48,16.26,6.1467,0.45693,1.2221,27.498,1.0294,"0.021 inch"
5.6882,14.218,14.689,5.5438,0.50024,1.1195,25.821,1.3717,"0.021 inch"
5.5887,13.782,14.582,5.8693,0.49237,1.5491,20.62,0.87854,"0.021 inch"
5.653,14.817,14.972,5.6769,0.36069,1.5057,25.103,1.1641,"0.021 inch"
6.2171,13.059,15.034,5.6899,0.29269,1.1849,23.628,0.82126,"0.021 inch"
6.4782,14.82,14.902,5.5622,0.33172,1.2942,26.887,1.1892,"0.021 inch"
5.9124,13.538,13.453,5.6685,0.53388,1.2268,24.294,1.077,"0.021 inch"
5.6544,14.121,14.785,5.9394,0.40686,1.3487,22.713,1.0781,"0.021 inch"
5.9088,14.38,17.263,5.7699,0.3203,1.2832,25.299,1.2043,"0.021 inch"
4.7704,13.812,15.739,5.8605,0.36823,1.408,21.624,0.97854,"0.021 inch"
6.5061,13.477,16.464,5.1757,0.32499,1.5666,26.035,1.0377,"0.021 inch"
5.7939,14.543,13.68,6.216,0.49412,1.1974,25.662,1.1266,"0.021 inch"
